#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_1787	10264	1	N	N	1	*	*,1787,*
contig_1788	10262	1	N	N	1	*	*,1788,*
contig_1789	10257	1	N	N	1	*	*,1789,*
contig_3862	10221	1	N	N	1	*	*,3862,*
contig_3757	10219	1	N	N	1	*	*,3757,*
contig_1792	10216	1	N	N	1	*	*,1792,*
contig_1793	10215	1	N	N	1	*	*,1793,*
contig_3900	10195	1	N	N	1	*	*,3900,*
contig_3907	10192	2	N	N	1	*	*,3907,*
contig_3761	10190	1	N	N	1	*	*,3761,*
contig_1796	10188	1	N	N	1	*	*,1796,*
contig_1797	10157	1	N	N	1	*	*,1797,*
contig_1798	10142	1	N	N	1	*	*,1798,*
contig_259	10132	1	N	N	1	*	*,259,*
contig_1803	10119	1	N	N	1	*	*,1803,*
contig_1804	10103	1	N	N	1	*	*,1804,*
contig_3916	10101	1	N	N	1	*	*,3916,*
contig_1805	10075	1	N	N	1	*	*,1805,*
contig_3828	10070	1	N	N	1	*	*,3828,*
contig_1806	10060	1	N	N	1	*	*,1806,*
contig_1807	10056	1	N	N	1	*	*,1807,*
contig_1808	10053	1	N	N	1	*	*,1808,*
contig_1809	10047	1	N	N	1	*	*,1809,*
contig_192	10041	1	N	N	1	*	*,192,*
contig_1810	10039	1	N	N	1	*	*,1810,*
contig_1504	10029	1	N	N	1	*	*,1504,*
contig_1811	9992	1	N	N	1	*	*,1811,*
contig_1812	9991	1	N	N	1	*	*,1812,*
contig_1813	9985	1	N	N	1	*	*,1813,*
contig_1350	9984	1	N	N	1	*	*,1350,*
contig_1814	9983	1	N	N	1	*	*,1814,*
contig_1815	9981	1	N	N	1	*	*,1815,*
contig_248	9973	1	N	N	1	*	*,248,*
contig_3869	9968	1	N	N	1	*	*,3869,*
contig_1816	9958	1	N	N	1	*	*,1816,*
contig_1817	9953	1	N	N	1	*	*,1817,*
contig_3829	9943	1	N	N	1	*	*,3829,*
contig_1818	9937	1	N	N	1	*	*,1818,*
contig_1819	9927	1	N	N	1	*	*,1819,*
contig_1820	9918	1	N	N	1	*	*,1820,*
contig_982	9914	1	N	N	1	*	*,982,*
contig_3606	9910	1	N	N	1	*	*,3606,*
contig_906	9906	1	N	N	1	*	*,906,*
contig_1821	9900	1	N	N	1	*	*,1821,*
contig_1822	9897	1	N	N	1	*	*,1822,*
contig_3948	9884	1	N	N	1	*	*,3948,*
contig_1823	9880	1	N	N	1	*	*,1823,*
contig_1824	9875	1	N	N	1	*	*,1824,*
contig_1825	9872	1	N	N	1	*	*,1825,*
contig_1449	9869	1	N	N	1	*	*,1449,*
contig_1826	9863	1	N	N	1	*	*,1826,*
contig_3712	9862	2	N	N	1	*	*,3712,*
contig_1827	9861	1	N	N	1	*	*,1827,*
contig_669	9841	1	N	N	1	*	*,669,*
contig_1828	9836	1	N	N	1	*	*,1828,*
contig_691	9832	1	N	N	1	*	*,691,*
contig_1831	9830	1	N	N	1	*	*,1831,*
contig_1832	9826	1	N	N	1	*	*,1832,*
contig_1833	9823	1	N	N	1	*	*,1833,*
contig_82	9820	1	N	N	1	*	*,82,*
contig_1834	9819	1	N	N	1	*	*,1834,*
contig_1835	9808	1	N	N	1	*	*,1835,*
contig_1836	9808	1	N	N	1	*	*,1836,*
contig_235	9808	1	N	N	1	*	*,235,*
contig_1839	9800	1	N	N	1	*	*,1839,*
contig_1840	9797	1	N	N	1	*	*,1840,*
contig_1841	9791	1	N	N	1	*	*,1841,*
contig_1842	9782	1	N	N	1	*	*,1842,*
contig_317	9780	1	N	N	1	*	*,317,*
contig_1844	9765	1	N	N	1	*	*,1844,*
contig_1843	9763	1	N	N	1	*	*,1843,*
contig_3974	9758	1	N	N	1	*	*,3974,*
contig_550	9753	1	N	N	1	*	*,550,*
contig_3370	9752	1	N	N	1	*	*,3370,*
contig_1845	9747	1	N	N	1	*	*,1845,*
contig_1846	9730	1	N	N	1	*	*,1846,*
contig_1847	9729	1	N	N	1	*	*,1847,*
contig_1848	9728	1	N	N	1	*	*,1848,*
contig_3513	9723	1	N	N	1	*	*,3513,*
contig_1849	9722	1	N	N	1	*	*,1849,*
contig_1850	9721	1	N	N	1	*	*,1850,*
contig_508	9719	1	N	N	1	*	*,508,*
contig_1851	9715	1	N	N	1	*	*,1851,*
contig_1856	9712	1	N	N	1	*	*,1856,*
contig_1857	9708	1	N	N	1	*	*,1857,*
contig_87	9707	1	N	N	1	*	*,87,*
contig_1858	9691	1	N	N	1	*	*,1858,*
contig_1859	9687	1	N	N	1	*	*,1859,*
contig_3763	9668	1	N	N	1	*	*,3763,*
contig_1861	9666	1	N	N	1	*	*,1861,*
contig_1862	9652	1	N	N	1	*	*,1862,*
contig_1153	9628	1	N	N	1	*	*,1153,*
contig_1863	9616	1	N	N	1	*	*,1863,*
contig_1864	9610	1	N	N	1	*	*,1864,*
contig_1865	9609	1	N	N	1	*	*,1865,*
contig_3481	9608	1	N	N	1	*	*,3481,*
contig_1685	9601	1	N	N	1	*	*,1685,*
contig_3879	9592	1	N	N	1	*	*,3879,*
contig_913	9585	1	N	N	1	*	*,913,*
contig_1866	9578	1	N	N	1	*	*,1866,*
contig_1560	9575	1	N	N	1	*	*,1560,*
contig_1867	9572	1	N	N	1	*	*,1867,*
contig_1868	9561	1	N	N	1	*	*,1868,*
contig_1869	9558	1	N	N	1	*	*,1869,*
contig_1308	9544	1	N	N	1	*	*,1308,*
contig_1870	9536	1	N	N	1	*	*,1870,*
contig_3873	9530	1	N	N	1	*	*,3873,*
contig_987	9522	1	N	N	1	*	*,987,*
contig_1871	9521	1	N	N	1	*	*,1871,*
contig_1065	9509	1	N	N	1	*	*,1065,*
contig_322	9509	1	N	N	1	*	*,322,*
contig_1872	9507	1	N	N	1	*	*,1872,*
contig_1873	9501	1	N	N	1	*	*,1873,*
contig_3883	9492	1	N	N	1	*	*,3883,*
contig_1795	9489	1	N	N	1	*	*,1795,*
contig_1874	9481	1	N	N	1	*	*,1874,*
contig_466	9477	1	N	N	1	*	*,466,*
contig_1875	9467	1	N	N	1	*	*,1875,*
contig_1876	9455	1	N	N	1	*	*,1876,*
contig_530	9453	1	N	N	1	*	*,530,*
contig_1879	9442	1	N	N	1	*	*,1879,*
contig_3920	9440	1	N	N	1	*	*,3920,*
contig_1883	9429	1	N	N	1	*	*,1883,*
contig_1880	9424	1	N	N	1	*	*,1880,*
contig_1881	9417	1	N	N	1	*	*,1881,*
contig_1882	9407	1	N	N	1	*	*,1882,*
contig_3976	9394	1	N	N	1	*	*,3976,*
contig_3978	9391	1	N	N	1	*	*,3978,*
contig_1884	9386	1	N	N	1	*	*,1884,*
contig_1885	9383	1	N	N	1	*	*,1885,*
contig_205	9382	1	N	N	1	*	*,205,*
contig_2016	9375	1	N	N	1	*	*,2016,*
contig_1886	9365	1	N	N	1	*	*,1886,*
contig_1887	9355	1	N	N	1	*	*,1887,*
contig_274	9341	1	N	N	1	*	*,274,*
contig_551	9328	1	N	N	1	*	*,551,*
contig_1888	9325	1	N	N	1	*	*,1888,*
contig_1095	9322	1	N	N	1	*	*,1095,*
contig_1889	9314	1	N	N	1	*	*,1889,*
contig_1894	9304	1	N	N	1	*	*,1894,*
contig_1895	9295	1	N	N	1	*	*,1895,*
contig_1896	9293	1	N	N	1	*	*,1896,*
contig_1897	9284	1	N	N	1	*	*,1897,*
contig_1898	9282	1	N	N	1	*	*,1898,*
contig_76	9281	1	N	N	1	*	*,76,*
contig_843	9277	1	N	N	1	*	*,843,*
contig_1899	9271	1	N	N	1	*	*,1899,*
contig_1900	9267	1	N	N	1	*	*,1900,*
contig_1901	9261	1	N	N	1	*	*,1901,*
contig_1902	9251	1	N	N	1	*	*,1902,*
contig_1915	9237	1	N	N	1	*	*,1915,*
contig_1903	9228	1	N	N	1	*	*,1903,*
contig_1904	9227	1	N	N	1	*	*,1904,*
contig_384	9219	1	N	N	1	*	*,384,*
contig_1906	9211	1	N	N	1	*	*,1906,*
contig_1907	9192	1	N	N	1	*	*,1907,*
contig_3940	9182	1	N	N	1	*	*,3940,*
contig_75	9169	1	N	N	1	*	*,75,*
contig_1908	9157	1	N	N	1	*	*,1908,*
contig_3946	9143	1	N	N	1	*	*,3946,*
contig_1909	9142	1	N	N	1	*	*,1909,*
contig_1910	9139	1	N	N	1	*	*,1910,*
contig_1911	9108	1	N	N	1	*	*,1911,*
contig_1673	9107	1	N	N	1	*	*,1673,*
contig_1615	9102	1	N	N	1	*	*,1615,*
contig_1912	9087	1	N	N	1	*	*,1912,*
contig_581	9085	1	N	N	1	*	*,581,*
contig_1913	9081	1	N	N	1	*	*,1913,*
contig_3926	9081	1	N	N	1	*	*,3926,*
contig_1914	9079	1	N	N	1	*	*,1914,*
contig_3802	9069	2	N	N	1	*	*,3802,*
contig_3847	9065	1	N	N	1	*	*,3847,*
contig_3866	9065	1	N	N	1	*	*,3866,*
contig_1916	9061	1	N	N	1	*	*,1916,*
contig_1917	9058	1	N	N	1	*	*,1917,*
contig_1918	9056	1	N	N	1	*	*,1918,*
contig_1919	9055	1	N	N	1	*	*,1919,*
contig_1925	9055	1	N	N	1	*	*,1925,*
contig_1920	9054	1	N	N	1	*	*,1920,*
contig_1921	9050	1	N	N	1	*	*,1921,*
contig_1922	9047	1	N	N	1	*	*,1922,*
contig_3888	9047	1	N	N	1	*	*,3888,*
contig_1926	9040	1	N	N	1	*	*,1926,*
contig_1927	9039	1	N	N	1	*	*,1927,*
contig_1928	9030	1	N	N	1	*	*,1928,*
contig_1931	9021	1	N	N	1	*	*,1931,*
contig_1932	9021	1	N	N	1	*	*,1932,*
contig_1933	9018	1	N	N	1	*	*,1933,*
contig_3935	9015	1	N	N	1	*	*,3935,*
contig_426	9007	1	N	N	1	*	*,426,*
contig_1934	9004	1	N	N	1	*	*,1934,*
contig_926	8998	1	N	N	1	*	*,926,*
contig_3956	8993	1	N	N	1	*	*,3956,*
contig_1935	8992	1	N	N	1	*	*,1935,*
contig_1936	8988	1	N	N	1	*	*,1936,*
contig_49	8987	1	N	N	1	*	*,49,*
contig_3877	8984	1	N	N	1	*	*,3877,*
contig_1937	8981	1	N	N	1	*	*,1937,*
contig_1938	8978	1	N	N	1	*	*,1938,*
contig_3529	8976	2	N	N	1	*	*,3529,*
contig_3962	8962	1	N	N	1	*	*,3962,*
contig_1939	8950	1	N	N	1	*	*,1939,*
contig_1940	8949	1	N	N	1	*	*,1940,*
contig_1941	8948	1	N	N	1	*	*,1941,*
contig_79	8947	1	N	N	1	*	*,79,*
contig_3959	8922	1	N	N	1	*	*,3959,*
contig_3896	8921	2	N	N	1	*	*,3896,*
contig_258	8920	1	N	N	1	*	*,258,*
contig_1544	8911	1	N	N	1	*	*,1544,*
contig_3947	8902	1	N	N	1	*	*,3947,*
contig_123	8893	1	N	N	1	*	*,123,*
contig_1531	8890	1	N	N	1	*	*,1531,*
contig_3953	8889	1	N	N	1	*	*,3953,*
contig_485	8871	1	N	N	1	*	*,485,*
contig_262	8859	1	N	N	1	*	*,262,*
contig_3837	8858	1	N	N	1	*	*,3837,*
contig_3699	8850	1	N	N	1	*	*,3699,*
contig_111	8849	1	N	N	1	*	*,111,*
contig_3929	8843	2	N	N	1	*	*,3929,*
contig_1942	8834	1	N	N	1	*	*,1942,*
contig_3898	8834	1	N	N	1	*	*,3898,*
contig_1943	8823	1	N	N	1	*	*,1943,*
contig_1944	8817	1	N	N	1	*	*,1944,*
contig_1945	8798	1	N	N	1	*	*,1945,*
contig_1946	8789	1	N	N	1	*	*,1946,*
contig_1947	8788	1	N	N	1	*	*,1947,*
contig_1948	8788	1	N	N	1	*	*,1948,*
contig_1949	8785	1	N	N	1	*	*,1949,*
contig_3575	8783	1	N	N	1	*	*,3575,*
contig_84	8783	1	N	N	1	*	*,84,*
contig_1950	8777	1	N	N	1	*	*,1950,*
contig_12	8759	1	N	N	1	*	6,12,232,*
contig_3768	8750	1	N	N	1	*	*,3768,*
contig_3463	8747	2	N	N	1	*	*,3463,*
contig_609	8742	1	N	N	1	*	*,609,*
contig_1951	8738	1	N	N	1	*	*,1951,*
contig_1952	8727	1	N	N	1	*	*,1952,*
contig_3931	8719	1	N	N	1	*	*,3931,*
contig_1953	8717	1	N	N	1	*	*,1953,*
contig_1954	8713	1	N	N	1	*	*,1954,*
contig_1955	8711	1	N	N	1	*	*,1955,*
contig_1956	8706	1	N	N	1	*	*,1956,*
contig_1957	8697	1	N	N	1	*	*,1957,*
contig_1958	8690	1	N	N	1	*	*,1958,*
contig_1959	8682	1	N	N	1	*	*,1959,*
contig_896	8682	1	N	N	1	*	*,896,*
contig_1960	8662	1	N	N	1	*	*,1960,*
contig_1961	8656	1	N	N	1	*	*,1961,*
contig_201	8654	1	N	N	1	*	*,201,*
contig_1962	8653	1	N	N	1	*	*,1962,*
contig_451	8652	1	N	N	1	*	*,451,*
contig_1963	8651	1	N	N	1	*	*,1963,*
contig_1964	8641	1	N	N	1	*	*,1964,*
contig_1965	8640	1	N	N	1	*	*,1965,*
contig_1966	8635	1	N	N	1	*	*,1966,*
contig_1967	8618	1	N	N	1	*	*,1967,*
contig_1968	8617	1	N	N	1	*	*,1968,*
contig_1972	8607	1	N	N	1	*	*,1972,*
contig_3721	8606	1	N	N	1	*	*,3721,*
contig_1973	8595	1	N	N	1	*	*,1973,*
contig_1974	8579	1	N	N	1	*	*,1974,*
contig_629	8579	1	N	N	1	*	*,629,*
contig_1975	8569	1	N	N	1	*	*,1975,*
contig_3685	8567	1	N	N	1	*	*,3685,*
contig_107	8566	1	N	N	1	*	*,107,*
contig_1687	8543	1	N	N	1	*	*,1687,*
contig_1976	8543	1	N	N	1	*	*,1976,*
contig_1837	8535	1	N	N	1	*	*,1837,*
contig_1977	8533	1	N	N	1	*	*,1977,*
contig_1978	8525	1	N	N	1	*	*,1978,*
contig_1979	8523	1	N	N	1	*	*,1979,*
contig_3930	8519	1	N	N	1	*	*,3930,*
contig_868	8518	1	N	N	1	*	*,868,*
contig_1980	8511	1	N	N	1	*	*,1980,*
contig_1981	8497	1	N	N	1	*	*,1981,*
contig_1982	8474	1	N	N	1	*	*,1982,*
contig_780	8472	1	N	N	1	*	*,780,*
contig_1983	8466	1	N	N	1	*	*,1983,*
contig_1984	8443	1	N	N	1	*	*,1984,*
contig_1985	8442	1	N	N	1	*	*,1985,*
contig_1986	8440	1	N	N	1	*	*,1986,*
contig_1987	8436	1	N	N	1	*	*,1987,*
contig_1011	8411	1	N	N	1	*	*,1011,*
contig_1779	8404	2	N	N	1	*	*,1779,*
contig_1988	8391	1	N	N	1	*	*,1988,*
contig_3413	8389	1	N	N	1	*	*,3413,*
contig_1648	8386	1	N	N	1	*	*,1648,*
contig_1989	8383	1	N	N	1	*	*,1989,*
contig_3905	8379	1	N	N	1	*	*,3905,*
contig_1990	8375	1	N	N	1	*	*,1990,*
contig_1991	8371	1	N	N	1	*	*,1991,*
contig_1992	8370	1	N	N	1	*	*,1992,*
contig_1993	8369	1	N	N	1	*	*,1993,*
contig_1994	8360	1	N	N	1	*	*,1994,*
contig_1995	8356	1	N	N	1	*	*,1995,*
contig_1996	8355	1	N	N	1	*	*,1996,*
contig_1997	8345	1	N	N	1	*	*,1997,*
contig_1998	8337	1	N	N	1	*	*,1998,*
contig_1999	8331	1	N	N	1	*	*,1999,*
contig_2000	8327	1	N	N	1	*	*,2000,*
contig_2001	8323	1	N	N	1	*	*,2001,*
contig_2002	8318	1	N	N	1	*	*,2002,*
contig_1392	8317	1	N	N	1	*	*,1392,*
contig_1087	8311	1	N	N	1	*	*,1087,*
contig_2003	8304	1	N	N	1	*	*,2003,*
contig_2004	8302	1	N	N	1	*	*,2004,*
contig_385	8300	1	N	N	1	*	*,385,*
contig_2005	8295	1	N	N	1	*	*,2005,*
contig_3844	8274	1	N	N	1	*	*,3844,*
contig_3910	8272	2	N	N	1	*	*,3910,*
contig_2006	8265	1	N	N	1	*	*,2006,*
contig_3912	8257	1	N	N	1	*	*,3912,*
contig_2008	8252	1	N	N	1	*	*,2008,*
contig_2009	8248	1	N	N	1	*	*,2009,*
contig_2010	8242	1	N	N	1	*	*,2010,*
contig_2011	8237	1	N	N	1	*	*,2011,*
contig_2012	8233	1	N	N	1	*	*,2012,*
contig_723	8227	1	N	N	1	*	*,723,*
contig_2013	8220	1	N	N	1	*	*,2013,*
contig_2014	8220	1	N	N	1	*	*,2014,*
contig_2017	8180	1	N	N	1	*	*,2017,*
contig_182	8179	1	N	N	1	*	*,182,*
contig_2018	8177	1	N	N	1	*	*,2018,*
contig_2019	8176	1	N	N	1	*	*,2019,*
contig_3914	8175	1	N	N	1	*	*,3914,*
contig_2020	8171	1	N	N	1	*	*,2020,*
contig_3460	8170	1	N	N	1	*	*,3460,*
contig_2021	8169	1	N	N	1	*	*,2021,*
contig_2022	8169	1	N	N	1	*	*,2022,*
contig_2023	8153	1	N	N	1	*	*,2023,*
contig_2024	8143	1	N	N	1	*	*,2024,*
contig_3913	8141	1	N	N	1	*	*,3913,*
contig_789	8126	1	N	N	1	*	*,789,*
contig_3885	8123	1	N	N	1	*	*,3885,*
contig_2025	8106	1	N	N	1	*	*,2025,*
contig_2026	8105	1	N	N	1	*	*,2026,*
contig_3904	8104	2	N	N	1	*	*,3904,*
contig_2027	8100	1	N	N	1	*	*,2027,*
contig_2028	8094	1	N	N	1	*	*,2028,*
contig_2029	8091	1	N	N	1	*	*,2029,*
contig_34	8091	1	N	N	1	*	*,34,*
contig_2032	8064	1	N	N	1	*	*,2032,*
contig_103	8060	2	N	N	1	*	103,-767,766
contig_2033	8057	1	N	N	1	*	*,2033,*
contig_3392	8053	2	N	N	1	*	*,3392,*
contig_2034	8051	1	N	N	1	*	*,2034,*
contig_2035	8050	1	N	N	1	*	*,2035,*
contig_168	8039	3	N	N	1	*	-184,168,3457,*
contig_270	8026	1	N	N	1	*	*,270,*
contig_2036	8016	1	N	N	1	*	*,2036,*
contig_2037	7992	1	N	N	1	*	*,2037,*
contig_2038	7972	1	N	N	1	*	*,2038,*
contig_2039	7971	1	N	N	1	*	*,2039,*
contig_2040	7966	1	N	N	1	*	*,2040,*
contig_2041	7962	1	N	N	1	*	*,2041,*
contig_1514	7953	1	N	N	1	*	*,1514,*
contig_401	7943	1	N	N	1	*	*,401,*
contig_2042	7939	1	N	N	1	*	*,2042,*
contig_2043	7929	1	N	N	1	*	*,2043,*
contig_2044	7928	1	N	N	1	*	*,2044,*
contig_1084	7925	1	N	N	1	*	*,1084,*
contig_2045	7923	1	N	N	1	*	*,2045,*
contig_1050	7918	1	N	N	1	*	*,1050,*
contig_2046	7918	1	N	N	1	*	*,2046,*
contig_739	7916	1	N	N	1	*	*,739,*
contig_2047	7915	1	N	N	1	*	*,2047,*
contig_3790	7914	1	N	N	1	*	*,3790,*
contig_2048	7907	1	N	N	1	*	*,2048,*
contig_2049	7903	1	N	N	1	*	*,2049,*
contig_2050	7891	1	N	N	1	*	*,2050,*
contig_3860	7885	2	N	N	1	*	*,3860,*
contig_2051	7881	1	N	N	1	*	*,2051,*
contig_3969	7876	1	N	N	1	*	*,3969,*
contig_2052	7874	1	N	N	1	*	*,2052,*
contig_2053	7872	1	N	N	1	*	*,2053,*
contig_2054	7861	1	N	N	1	*	*,2054,*
contig_2055	7861	1	N	N	1	*	*,2055,*
contig_776	7860	1	N	N	1	*	*,776,*
contig_2057	7855	1	N	N	1	*	*,2057,*
contig_2056	7854	1	N	N	1	*	*,2056,*
contig_2058	7852	1	N	N	1	*	*,2058,*
contig_1150	7847	1	N	N	1	*	*,1150,*
contig_2059	7847	1	N	N	1	*	*,2059,*
contig_3609	7847	1	N	N	1	*	*,3609,*
contig_2060	7841	1	N	N	1	*	*,2060,*
contig_2061	7841	1	N	N	1	*	*,2061,*
contig_2062	7833	1	N	N	1	*	*,2062,*
contig_2063	7833	1	N	N	1	*	*,2063,*
contig_3382	7832	2	N	N	1	*	*,3382,*
contig_2064	7831	1	N	N	1	*	*,2064,*
contig_2065	7829	1	N	N	1	*	*,2065,*
contig_1327	7825	1	N	N	1	*	*,1327,*
contig_2067	7823	1	N	N	1	*	*,2067,*
contig_1753	7816	1	N	N	1	*	*,1753,*
contig_2070	7815	1	N	N	1	*	*,2070,*
contig_2073	7807	2	N	N	1	*	*,2073,*
contig_2074	7804	1	N	N	1	*	*,2074,*
contig_2075	7799	1	N	N	1	*	*,2075,*
contig_2076	7789	1	N	N	1	*	*,2076,*
contig_1218	7788	1	N	N	1	*	*,1218,*
contig_2077	7778	1	N	N	1	*	*,2077,*
contig_284	7777	1	N	N	1	*	*,284,*
contig_528	7776	1	N	N	1	*	*,528,*
contig_3986	7774	1	N	N	1	*	*,3986,*
contig_2078	7761	1	N	N	1	*	*,2078,*
contig_2079	7760	1	N	N	1	*	*,2079,*
contig_2080	7760	1	N	N	1	*	*,2080,*
contig_2081	7759	1	N	N	1	*	*,2081,*
contig_2082	7754	1	N	N	1	*	*,2082,*
contig_3924	7742	1	N	N	1	*	*,3924,*
contig_2083	7741	1	N	N	1	*	*,2083,*
contig_1266	7737	1	N	N	1	*	*,1266,*
contig_19	7735	4	N	N	2	*	-57,19,184
contig_3779	7732	1	N	N	1	*	*,3779,*
contig_2084	7730	1	N	N	1	*	*,2084,*
contig_545	7729	1	N	N	1	*	*,545,*
contig_3988	7714	1	N	N	1	*	*,3988,*
contig_2085	7708	1	N	N	1	*	*,2085,*
contig_2086	7708	1	N	N	1	*	*,2086,*
contig_2087	7696	1	N	N	1	*	*,2087,*
contig_2088	7686	1	N	N	1	*	*,2088,*
contig_1190	7680	2	N	N	1	*	*,1190,*
contig_2089	7661	1	N	N	1	*	*,2089,*
contig_2090	7655	1	N	N	1	*	*,2090,*
contig_2091	7650	1	N	N	1	*	*,2091,*
contig_2092	7647	1	N	N	1	*	*,2092,*
contig_2093	7644	1	N	N	1	*	*,2093,*
contig_1051	7643	1	N	N	1	*	*,1051,*
contig_910	7641	1	N	N	1	*	*,910,*
contig_2094	7637	1	N	N	1	*	*,2094,*
contig_2095	7636	1	N	N	1	*	*,2095,*
contig_459	7631	1	N	N	1	*	*,459,*
contig_2096	7629	1	N	N	1	*	*,2096,*
contig_2097	7627	1	N	N	1	*	*,2097,*
contig_997	7622	1	N	N	1	*	*,997,*
contig_2098	7619	1	N	N	1	*	*,2098,*
contig_238	7611	1	N	N	1	*	*,238,*
contig_2099	7606	1	N	N	1	*	*,2099,*
contig_719	7605	3	N	N	1	*	-445,719,867,*
contig_2100	7602	1	N	N	1	*	*,2100,*
contig_381	7602	1	N	N	1	*	*,381,*
contig_1891	7591	1	N	N	1	*	*,1891,*
contig_2101	7585	1	N	N	1	*	*,2101,*
contig_2102	7582	1	N	N	1	*	*,2102,*
contig_2103	7578	1	N	N	1	*	*,2103,*
contig_2104	7576	1	N	N	1	*	*,2104,*
contig_2105	7567	1	N	N	1	*	*,2105,*
contig_2106	7566	1	N	N	1	*	*,2106,*
contig_3928	7541	1	N	N	1	*	*,3928,*
contig_2107	7532	1	N	N	1	*	*,2107,*
contig_177	7517	1	N	N	1	*	*,177,*
contig_237	7504	1	N	N	1	*	*,237,*
contig_2108	7486	1	N	N	1	*	*,2108,*
contig_3674	7472	2	N	N	1	*	*,3674,*
contig_950	7467	2	N	Y	1	56	*,950,*
contig_2110	7457	1	N	N	1	*	*,2110,*
contig_555	7455	1	N	N	1	*	*,555,*
contig_907	7454	1	N	N	1	*	*,907,*
contig_2111	7452	1	N	N	1	*	*,2111,*
contig_80	7448	1	N	N	1	*	*,80,*
contig_2112	7446	1	N	N	1	*	*,2112,*
contig_2113	7429	1	N	N	1	*	*,2113,*
contig_2114	7429	1	N	N	1	*	*,2114,*
contig_83	7427	1	N	N	1	*	*,83,*
contig_2115	7408	1	N	N	1	*	*,2115,*
contig_2116	7401	1	N	N	1	*	*,2116,*
contig_3960	7400	1	N	N	1	*	*,3960,*
contig_2117	7399	1	N	N	1	*	*,2117,*
contig_2118	7399	1	N	N	1	*	*,2118,*
contig_2119	7397	1	N	N	1	*	*,2119,*
contig_2120	7394	1	N	N	1	*	*,2120,*
contig_2121	7382	1	N	N	1	*	*,2121,*
contig_2122	7364	1	N	N	1	*	*,2122,*
contig_1129	7358	1	N	N	1	*	*,1129,*
contig_2123	7356	1	N	N	1	*	*,2123,*
contig_2124	7353	1	N	N	1	*	*,2124,*
contig_2125	7351	1	N	N	1	*	*,2125,*
contig_2126	7350	1	N	N	1	*	*,2126,*
contig_42	7344	1	N	N	1	*	*,42,*
contig_2127	7343	1	N	N	1	*	*,2127,*
contig_2128	7335	1	N	N	1	*	*,2128,*
contig_2129	7332	1	N	N	1	*	*,2129,*
contig_2130	7332	1	N	N	1	*	*,2130,*
contig_2131	7328	1	N	N	1	*	*,2131,*
contig_2132	7327	1	N	N	1	*	*,2132,*
contig_2135	7317	1	N	N	1	*	*,2135,*
contig_2136	7307	1	N	N	1	*	*,2136,*
contig_3967	7303	1	N	N	1	*	*,3967,*
contig_2137	7300	1	N	N	1	*	*,2137,*
contig_3571	7299	1	N	N	1	*	*,3571,*
contig_115	7297	1	N	N	1	*	*,115,*
contig_2138	7292	1	N	N	1	*	*,2138,*
contig_2139	7283	1	N	N	1	*	*,2139,*
contig_3919	7283	1	N	N	1	*	*,3919,*
contig_2140	7279	1	N	N	1	*	*,2140,*
contig_2141	7279	1	N	N	1	*	*,2141,*
contig_2142	7273	1	N	N	1	*	*,2142,*
contig_2143	7273	1	N	N	1	*	*,2143,*
contig_2144	7266	1	N	N	1	*	*,2144,*
contig_3917	7263	1	N	N	1	*	*,3917,*
contig_2145	7261	1	N	N	1	*	*,2145,*
contig_2146	7253	1	N	N	1	*	*,2146,*
contig_35	7253	1	N	N	1	*	*,35,*
contig_2147	7247	1	N	N	1	*	*,2147,*
contig_2148	7245	1	N	N	1	*	*,2148,*
contig_2152	7239	1	N	N	1	*	*,2152,*
contig_2153	7228	1	N	N	1	*	*,2153,*
contig_2154	7226	1	N	N	1	*	*,2154,*
contig_2155	7225	1	N	N	1	*	*,2155,*
contig_1202	7224	1	N	N	1	*	*,1202,*
contig_2156	7223	1	N	N	1	*	*,2156,*
contig_2157	7216	1	N	N	1	*	*,2157,*
contig_2158	7204	1	N	N	1	*	*,2158,*
contig_2159	7194	1	N	N	1	*	*,2159,*
contig_2160	7187	1	N	N	1	*	*,2160,*
contig_2161	7181	1	N	N	1	*	*,2161,*
contig_2162	7180	1	N	N	1	*	*,2162,*
contig_2163	7177	1	N	N	1	*	*,2163,*
contig_326	7174	1	N	N	1	*	*,326,*
contig_2164	7170	1	N	N	1	*	*,2164,*
contig_333	7163	1	N	N	1	*	*,333,*
contig_2165	7161	1	N	N	1	*	*,2165,*
contig_1860	7154	2	N	N	1	*	*,1860,*
contig_2166	7148	1	N	N	1	*	*,2166,*
contig_2167	7139	1	N	N	1	*	*,2167,*
contig_2168	7134	1	N	N	1	*	*,2168,*
contig_2169	7127	1	N	N	1	*	*,2169,*
contig_2170	7120	1	N	N	1	*	*,2170,*
contig_2171	7110	1	N	N	1	*	*,2171,*
contig_2172	7105	1	N	N	1	*	*,2172,*
contig_65	7097	1	N	N	1	*	*,65,*
contig_2174	7096	1	N	N	1	*	*,2174,*
contig_2173	7090	1	N	N	1	*	*,2173,*
contig_2175	7088	1	N	N	1	*	*,2175,*
contig_648	7087	1	N	N	1	*	*,648,*
contig_2176	7077	1	N	N	1	*	*,2176,*
contig_3937	7076	1	N	N	1	*	*,3937,*
contig_2177	7074	1	N	N	1	*	*,2177,*
contig_1890	7070	1	N	N	1	*	*,1890,*
contig_2178	7068	2	N	N	1	*	*,2178,*
contig_2179	7066	1	N	N	1	*	*,2179,*
contig_2180	7066	1	N	N	1	*	*,2180,*
