#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_1877	1322	1	N	N	1	both	*	1877
contig_1878	3201	1	N	N	1	both	*	1878
contig_1879	9442	1	N	N	1	both	*	1879
contig_1880	9424	1	N	N	1	both	*	1880
contig_1881	9417	1	N	N	1	both	*	1881
contig_1882	9407	1	N	N	1	both	*	1882
contig_1883	9396	1	N	N	1	both	*	1883
contig_1884	9386	1	N	N	1	both	*	1884
contig_1885	9383	1	N	N	1	both	*	1885
contig_1886	9365	1	N	N	1	both	*	1886
contig_1887	9355	1	N	N	1	both	*	1887
contig_1888	9325	1	N	N	1	both	*	1888
contig_1889	9314	1	N	N	1	both	*	1889
contig_1890	7070	1	N	N	1	both	*	1890
contig_1891	7601	1	N	N	1	both	*	1891
contig_1892	5222	1	N	N	1	both	*	1892
contig_1893	6553	1	N	N	1	both	*	1893
contig_1894	9304	1	N	N	1	both	*	1894
contig_1895	9295	1	N	N	1	both	*	1895
contig_1896	9293	1	N	N	1	both	*	1896
contig_1897	9284	1	N	N	1	both	*	1897
contig_1898	9282	1	N	N	1	both	*	1898
contig_1899	9271	1	N	N	1	both	*	1899
contig_1900	9267	1	N	N	1	both	*	1900
contig_1901	9261	1	N	N	1	both	*	1901
contig_1902	9251	1	N	N	1	both	*	1902
contig_1903	9228	1	N	N	1	both	*	1903
contig_1904	9227	1	N	N	1	both	*	1904
contig_1905	4812	1	N	N	1	both	*	1905
contig_1906	9211	1	N	N	1	both	*	1906
contig_1907	9192	1	N	N	1	both	*	1907
contig_1908	9157	1	N	N	1	both	*	1908
contig_1909	9142	1	N	N	1	both	*	1909
contig_1910	9139	1	N	N	1	both	*	1910
contig_1911	9108	1	N	N	1	both	*	1911
contig_1912	9087	1	N	N	1	both	*	1912
contig_1913	9081	2	N	N	2	both	*	1913
contig_1914	9079	1	N	N	1	both	*	1914
contig_1915	9074	1	N	N	1	both	*	1915
contig_1916	9061	2	N	N	2	both	*	1916
contig_1917	9058	1	N	N	1	both	*	1917
contig_1918	9056	1	N	N	1	both	*	1918
contig_1919	9055	1	N	N	1	both	*	1919
contig_1920	9054	1	N	N	1	both	*	1920
contig_1921	9050	1	N	N	1	both	*	1921
contig_1922	9047	1	N	N	1	both	*	1922
contig_1925	9039	1	N	N	1	both	*	1925
contig_1926	9040	1	N	N	1	both	*	1926
contig_1927	9039	1	N	N	1	both	*	1927
contig_1928	9030	1	N	N	1	both	*	1928
contig_1929	1901	1	N	N	1	both	*	1929
contig_1930	6827	1	N	N	1	both	*	1930
contig_1931	9021	1	N	N	1	both	*	1931
contig_1932	9021	1	N	N	1	both	*	1932
contig_1933	9018	1	N	N	1	both	*	1933
contig_1934	9004	1	N	N	1	both	*	1934
contig_1935	8992	1	N	N	1	both	*	1935
contig_1936	8988	1	N	N	1	both	*	1936
contig_1937	8981	1	N	N	1	both	*	1937
contig_1938	8978	1	N	N	1	both	*	1938
contig_1939	8950	1	N	N	1	both	*	1939
contig_1940	8949	1	N	N	1	both	*	1940
contig_1941	8948	1	N	N	1	both	*	1941
contig_1942	8834	1	N	N	1	both	*	1942
contig_1943	8823	1	N	N	1	both	*	1943
contig_1944	8817	1	N	N	1	both	*	1944
contig_1945	8798	1	N	N	1	both	*	1945
contig_1946	8789	1	N	N	1	both	*	1946
contig_1947	8788	1	N	N	1	both	*	1947
contig_1948	8788	1	N	N	1	both	*	1948
contig_1949	8785	1	N	N	1	both	*	1949
contig_1950	8777	1	N	N	1	both	*	1950
contig_1951	8738	1	N	N	1	both	*	1951
contig_1952	8727	1	N	N	1	both	*	1952
contig_1953	8717	1	N	N	1	both	*	1953
contig_1954	8713	1	N	N	1	both	*	1954
contig_1955	8711	1	N	N	1	both	*	1955
contig_1956	8706	1	N	N	1	both	*	1956
contig_1957	8697	1	N	N	1	both	*	1957
contig_1958	8690	1	N	N	1	both	*	1958
contig_1959	8682	1	N	N	1	both	*	1959
contig_1960	8662	1	N	N	1	both	*	1960
contig_1961	8656	1	N	N	1	both	*	1961
contig_1962	8653	1	N	N	1	both	*	1962
contig_1963	8651	1	N	N	1	both	*	1963
contig_1964	8641	1	N	N	1	both	*	1964
contig_1965	8640	1	N	N	1	both	*	1965
contig_1966	8635	1	N	N	1	both	*	1966
contig_1967	8618	1	N	N	1	both	*	1967
contig_1968	8617	1	N	N	1	both	*	1968
contig_1969	7000	1	N	N	1	both	*	1969
contig_1970	1601	2	N	N	2	both	*	1970
contig_1971	1524	1	N	N	1	both	*	1971
contig_1972	8607	1	N	N	1	both	*	1972
contig_1973	8595	1	N	N	1	both	*	1973
contig_1974	8579	1	N	N	1	both	*	1974
contig_1975	8569	1	N	N	1	both	*	1975
contig_1976	8543	1	N	N	1	both	*	1976
contig_1977	8533	1	N	N	1	both	*	1977
contig_1978	8525	1	N	N	1	both	*	1978
contig_1979	8523	1	N	N	1	both	*	1979
contig_1980	8511	1	N	N	1	both	*	1980
contig_1981	8497	1	N	N	1	both	*	1981
contig_1982	8473	1	N	N	1	both	*	1982
contig_1983	8466	1	N	N	1	both	*	1983
contig_1984	8443	1	N	N	1	both	*	1984
contig_1985	8442	1	N	N	1	both	*	1985
contig_1986	8440	1	N	N	1	both	*	1986
contig_1987	8433	1	N	N	1	both	*	1987
contig_1988	8391	1	N	N	1	both	*	1988
contig_1989	8383	1	N	N	1	both	*	1989
contig_1990	8375	1	N	N	1	both	*	1990
contig_1991	8371	1	N	N	1	both	*	1991
contig_1992	8370	1	N	N	1	both	*	1992
contig_1993	8369	1	N	N	1	both	*	1993
contig_1994	8360	1	N	N	1	both	*	1994
contig_1995	8356	1	N	N	1	both	*	1995
contig_1996	8355	1	N	N	1	both	*	1996
contig_1997	8345	1	N	N	1	both	*	1997
contig_1998	8337	1	N	N	1	both	*	1998
contig_1999	8329	1	N	N	1	both	*	1999
contig_2000	8327	1	N	N	1	both	*	2000
contig_2001	8323	1	N	N	1	both	*	2001
contig_2002	8318	1	N	N	1	both	*	2002
contig_2003	8304	1	N	N	1	both	*	2003
contig_2004	8302	1	N	N	1	both	*	2004
contig_2005	8295	1	N	N	1	both	*	2005
contig_2006	8265	1	N	N	1	both	*	2006
contig_2007	4408	1	N	N	1	both	*	2007
contig_2008	8252	1	N	N	1	both	*	2008
contig_2009	8248	1	N	N	1	both	*	2009
contig_2010	8242	1	N	N	1	both	*	2010
contig_2011	8237	1	N	N	1	both	*	2011
contig_2012	8233	1	N	N	1	both	*	2012
contig_2013	8220	1	N	N	1	both	*	2013
contig_2014	8220	1	N	N	1	both	*	2014
contig_2015	10399	1	N	N	1	both	*	2015
contig_2016	9371	2	N	N	2	both	*	2016
contig_2017	8180	1	N	N	1	both	*	2017
contig_2018	8177	1	N	N	1	both	*	2018
contig_2019	8176	1	N	N	1	both	*	2019
contig_2020	8171	1	N	N	1	both	*	2020
contig_2021	8169	1	N	N	1	both	*	2021
contig_2022	8169	1	N	N	1	both	*	2022
contig_2023	8153	1	N	N	1	both	*	2023
contig_2024	8143	1	N	N	1	both	*	2024
contig_2025	8106	1	N	N	1	both	*	2025
contig_2026	8105	1	N	N	1	both	*	2026
contig_2027	8100	1	N	N	1	both	*	2027
contig_2028	8094	1	N	N	1	both	*	2028
contig_2029	8091	1	N	N	1	both	*	2029
contig_2030	1029	1	N	N	1	both	*	2030
contig_2031	1521	1	N	N	1	both	*	2031
contig_2032	8064	1	N	N	1	both	*	2032
contig_2033	8057	1	N	N	1	both	*	2033
contig_2034	8051	1	N	N	1	both	*	2034
contig_2035	8050	1	N	N	1	both	*	2035
contig_2036	8016	1	N	N	1	both	*	2036
contig_2037	7992	1	N	N	1	both	*	2037
contig_2038	7972	1	N	N	1	both	*	2038
contig_2039	7971	1	N	N	1	both	*	2039
contig_2040	7966	1	N	N	1	both	*	2040
contig_2041	7962	1	N	N	1	both	*	2041
contig_2042	7939	1	N	N	1	both	*	2042
contig_2043	7929	2	N	N	2	both	*	2043
contig_2044	7928	1	N	N	1	both	*	2044
contig_2045	7922	2	N	N	2	both	*	2045
contig_2046	7918	1	N	N	1	both	*	2046
contig_2047	7915	1	N	N	1	both	*	2047
contig_2048	7907	1	N	N	1	both	*	2048
contig_2049	7903	1	N	N	1	both	*	2049
contig_2050	7891	1	N	N	1	both	*	2050
contig_2051	7881	1	N	N	1	both	*	2051
contig_2052	7874	1	N	N	1	both	*	2052
contig_2053	7872	1	N	N	1	both	*	2053
contig_2054	7861	1	N	N	1	both	*	2054
contig_2055	7861	1	N	N	1	both	*	2055
contig_2056	7855	1	N	N	1	both	*	2056
contig_2057	7855	1	N	N	1	both	*	2057
contig_2058	7852	1	N	N	1	both	*	2058
contig_2059	7847	1	N	N	1	both	*	2059
contig_2060	7841	1	N	N	1	both	*	2060
contig_2061	7841	1	N	N	1	both	*	2061
contig_2062	7833	1	N	N	1	both	*	2062
contig_2063	7833	1	N	N	1	both	*	2063
contig_2064	7831	1	N	N	1	both	*	2064
contig_2065	7829	1	N	N	1	both	*	2065
contig_2066	3518	1	N	N	1	both	*	2066
contig_2067	7823	1	N	N	1	both	*	2067
contig_2068	3876	1	N	N	1	both	*	2068
contig_2069	5177	1	N	N	1	both	*	2069
contig_2070	7815	1	N	N	1	both	*	2070
contig_2071	1160	1	N	N	1	both	*	2071
contig_2072	4688	1	N	N	1	both	*	2072
contig_2073	7807	2	N	N	2	both	*	2073
contig_2074	7804	1	N	N	1	both	*	2074
contig_2075	7799	1	N	N	1	both	*	2075
contig_2076	7789	1	N	N	1	both	*	2076
contig_2077	7778	1	N	N	1	both	*	2077
contig_2078	7761	1	N	N	1	both	*	2078
contig_2079	7760	1	N	N	1	both	*	2079
contig_2080	7760	1	N	N	1	both	*	2080
contig_2081	7759	1	N	N	1	both	*	2081
contig_2082	7754	1	N	N	1	both	*	2082
contig_2083	7741	1	N	N	1	both	*	2083
contig_2084	7730	1	N	N	1	both	*	2084
contig_2085	7708	1	N	N	1	both	*	2085
contig_2086	7708	1	N	N	1	both	*	2086
contig_2087	7696	1	N	N	1	both	*	2087
contig_2088	7686	1	N	N	1	both	*	2088
contig_2089	7661	1	N	N	1	both	*	2089
contig_2090	7655	1	N	N	1	both	*	2090
contig_2091	7650	1	N	N	1	both	*	2091
contig_2092	7647	1	N	N	1	both	*	2092
contig_2093	7644	1	N	N	1	both	*	2093
contig_2094	7637	1	N	N	1	both	*	2094
contig_2095	7636	1	N	N	1	both	*	2095
contig_2096	7629	1	N	N	1	both	*	2096
contig_2097	7627	1	N	N	1	both	*	2097
contig_2098	7619	1	N	N	1	both	*	2098
contig_2099	7606	1	N	N	1	both	*	2099
contig_2100	7602	1	N	N	1	both	*	2100
contig_2101	7585	1	N	N	1	both	*	2101
contig_2102	7582	1	N	N	1	both	*	2102
contig_2103	7578	1	N	N	1	both	*	2103
contig_2104	7576	1	N	N	1	both	*	2104
contig_2105	7567	1	N	N	1	both	*	2105
contig_2106	7566	1	N	N	1	both	*	2106
contig_2107	7531	1	N	N	1	both	*	2107
contig_2108	7484	1	N	N	1	both	*	2108
contig_2109	3217	1	N	N	1	both	*	2109
contig_2110	7457	1	N	N	1	both	*	2110
contig_2111	7452	1	N	N	1	both	*	2111
contig_2112	7446	1	N	N	1	both	*	2112
contig_2113	7429	1	N	N	1	both	*	2113
contig_2114	7429	1	N	N	1	both	*	2114
contig_2115	7408	1	N	N	1	both	*	2115
contig_2116	7401	1	N	N	1	both	*	2116
contig_2117	7399	1	N	N	1	both	*	2117
contig_2118	7399	1	N	N	1	both	*	2118
contig_2119	7397	1	N	N	1	both	*	2119
contig_2120	7394	1	N	N	1	both	*	2120
contig_2121	7382	1	N	N	1	both	*	2121
contig_2122	7364	1	N	N	1	both	*	2122
contig_2123	7356	1	N	N	1	both	*	2123
contig_2124	7353	1	N	N	1	both	*	2124
contig_2125	7351	1	N	N	1	both	*	2125
contig_2126	7350	1	N	N	1	both	*	2126
contig_2127	7343	1	N	N	1	both	*	2127
contig_2128	7335	1	N	N	1	both	*	2128
contig_2129	7332	1	N	N	1	both	*	2129
contig_2130	7332	1	N	N	1	both	*	2130
contig_2131	7328	1	N	N	1	both	*	2131
contig_2132	7327	1	N	N	1	both	*	2132
contig_2133	1367	2	N	N	2	both	*	2133
contig_2134	1086	1	N	N	1	both	*	2134
contig_2135	7317	1	N	N	1	both	*	2135
contig_2136	7307	1	N	N	1	both	*	2136
contig_2137	7300	2	N	N	2	both	*	2137
contig_2138	7292	1	N	N	1	both	*	2138
contig_2139	7283	1	N	N	1	both	*	2139
contig_2140	7279	1	N	N	1	both	*	2140
contig_2141	7279	1	N	N	1	both	*	2141
contig_2142	7273	1	N	N	1	both	*	2142
contig_2143	7273	1	N	N	1	both	*	2143
contig_2144	7266	1	N	N	1	both	*	2144
contig_2145	7261	1	N	N	1	both	*	2145
contig_2146	7253	1	N	N	1	both	*	2146
contig_2147	7247	1	N	N	1	both	*	2147
contig_2148	7245	1	N	N	1	both	*	2148
contig_2149	3977	1	N	N	1	both	*	2149
contig_2150	4939	1	N	N	1	both	*	2150
contig_2151	1430	1	N	N	1	both	*	2151
contig_2152	7239	1	N	N	1	both	*	2152
contig_2153	7228	1	N	N	1	both	*	2153
contig_2154	7226	1	N	N	1	both	*	2154
contig_2155	7225	1	N	N	1	both	*	2155
contig_2156	7223	1	N	N	1	both	*	2156
contig_2157	7216	1	N	N	1	both	*	2157
contig_2158	7204	1	N	N	1	both	*	2158
contig_2159	7194	1	N	N	1	both	*	2159
contig_2160	7187	1	N	N	1	both	*	2160
contig_2161	7181	1	N	N	1	both	*	2161
contig_2162	7180	1	N	N	1	both	*	2162
contig_2163	7177	1	N	N	1	both	*	2163
contig_2164	7170	1	N	N	1	both	*	2164
contig_2165	7161	1	N	N	1	both	*	2165
contig_2166	7148	1	N	N	1	both	*	2166
contig_2167	7139	1	N	N	1	both	*	2167
contig_2168	7134	1	N	N	1	both	*	2168
contig_2169	7127	2	N	N	2	both	*	2169
contig_2170	7120	1	N	N	1	both	*	2170
contig_2171	7110	1	N	N	1	both	*	2171
contig_2172	7105	1	N	N	1	both	*	2172
contig_2173	7090	1	N	N	1	both	*	2173
contig_2174	7090	1	N	N	1	both	*	2174
contig_2175	7088	1	N	N	1	both	*	2175
contig_2176	7077	2	N	N	2	both	*	2176
contig_2177	7074	1	N	N	1	both	*	2177
contig_2178	7068	2	N	N	2	both	*	2178
contig_2179	7066	1	N	N	1	both	*	2179
contig_2180	7066	1	N	N	1	both	*	2180
contig_2181	7064	1	N	N	1	both	*	2181
contig_2182	7061	1	N	N	1	both	*	2182
contig_2183	7056	1	N	N	1	both	*	2183
contig_2184	7053	1	N	N	1	both	*	2184
contig_2185	5224	1	N	N	1	both	*	2185
contig_2186	2518	1	N	N	1	both	*	2186
contig_2187	7039	1	N	N	1	both	*	2187
contig_2188	7020	1	N	N	1	both	*	2188
contig_2189	7018	1	N	N	1	both	*	2189
contig_2190	7007	1	N	N	1	both	*	2190
contig_2191	7004	1	N	N	1	both	*	2191
contig_2192	7000	1	N	N	1	both	*	2192
contig_2193	6992	1	N	N	1	both	*	2193
contig_2194	6991	1	N	N	1	both	*	2194
contig_2195	6991	1	N	N	1	both	*	2195
contig_2196	6990	1	N	N	1	both	*	2196
contig_2197	6377	2	N	N	2	both	*	2197
contig_2198	6977	1	N	N	1	both	*	2198
contig_2199	6971	1	N	N	1	both	*	2199
contig_2200	6969	1	N	N	1	both	*	2200
contig_2201	6967	1	N	N	1	both	*	2201
contig_2202	6965	1	N	N	1	both	*	2202
contig_2203	6938	1	N	N	1	both	*	2203
contig_2204	6931	1	N	N	1	both	*	2204
contig_2205	6907	1	N	N	1	both	*	2205
contig_2206	6903	1	N	N	1	both	*	2206
contig_2207	6900	1	N	N	1	both	*	2207
contig_2208	6890	1	N	N	1	both	*	2208
contig_2209	6884	1	N	N	1	both	*	2209
contig_2210	6852	1	N	N	1	both	*	2210
contig_2211	6846	1	N	N	1	both	*	2211
contig_2212	6842	1	N	N	1	both	*	2212
contig_2213	6836	1	N	N	1	both	*	2213
contig_2214	6829	1	N	N	1	both	*	2214
contig_2215	6826	1	N	N	1	both	*	2215
contig_2216	6818	1	N	N	1	both	*	2216
contig_2217	6795	1	N	N	1	both	*	2217
contig_2218	6794	1	N	N	1	both	*	2218
contig_2219	6786	1	N	N	1	both	*	2219
contig_2220	6784	1	N	N	1	both	*	2220
contig_2221	6753	1	N	N	1	both	*	2221
contig_2222	6749	1	N	N	1	both	*	2222
contig_2223	6748	1	N	N	1	both	*	2223
contig_2224	6741	1	N	N	1	both	*	2224
contig_2225	6734	1	N	N	1	both	*	2225
contig_2226	6731	1	N	N	1	both	*	2226
contig_2227	3289	1	N	N	1	both	*	2227
contig_2228	3272	1	N	N	1	both	*	2228
contig_2229	6705	1	N	N	1	both	*	2229
contig_2230	6700	1	N	N	1	both	*	2230
contig_2231	6696	1	N	N	1	both	*	2231
contig_2232	6690	1	N	N	1	both	*	2232
contig_2233	6689	1	N	N	1	both	*	2233
contig_2234	6686	1	N	N	1	both	*	2234
contig_2235	6685	1	N	N	1	both	*	2235
contig_2236	6683	1	N	N	1	both	*	2236
contig_2237	5148	1	N	N	1	both	*	2237
contig_2238	1087	1	N	N	1	both	*	2238
contig_2239	6675	1	N	N	1	both	*	2239
contig_2240	6666	1	N	N	1	both	*	2240
contig_2241	6664	1	N	N	1	both	*	2241
contig_2242	6660	2	N	N	2	both	*	2242
contig_2243	6659	1	N	N	1	both	*	2243
contig_2244	6644	1	N	N	1	both	*	2244
contig_2245	6634	1	N	N	1	both	*	2245
contig_2246	6625	1	N	N	1	both	*	2246
contig_2247	6623	1	N	N	1	both	*	2247
contig_2248	6613	1	N	N	1	both	*	2248
contig_2249	6606	1	N	N	1	both	*	2249
contig_2250	6605	1	N	N	1	both	*	2250
contig_2251	6604	1	N	N	1	both	*	2251
contig_2252	6595	1	N	N	1	both	*	2252
contig_2253	6591	1	N	N	1	both	*	2253
contig_2254	6590	1	N	N	1	both	*	2254
contig_2255	6589	2	N	N	2	both	*	2255
contig_2256	6583	1	N	N	1	both	*	2256
contig_2257	6580	1	N	N	1	both	*	2257
contig_2258	6576	1	N	N	1	both	*	2258
contig_2259	6575	1	N	N	1	both	*	2259
contig_2260	6571	2	N	N	2	both	*	2260
contig_2261	6566	1	N	N	1	both	*	2261
contig_2262	6560	1	N	N	1	both	*	2262
contig_2263	6553	1	N	N	1	both	*	2263
contig_2264	6543	1	N	N	1	both	*	2264
contig_2265	6542	1	N	N	1	both	*	2265
contig_2266	6536	1	N	N	1	both	*	2266
contig_2267	6516	1	N	N	1	both	*	2267
contig_2268	6489	1	N	N	1	both	*	2268
contig_2269	6478	2	N	N	2	both	*	2269
contig_2270	6470	1	N	N	1	both	*	2270
contig_2271	6470	1	N	N	1	both	*	2271
contig_2272	6463	1	N	N	1	both	*	2272
contig_2273	6459	1	N	N	1	both	*	2273
contig_2274	6455	1	N	N	1	both	*	2274
contig_2275	6452	1	N	N	1	both	*	2275
contig_2276	6450	1	N	N	1	both	*	2276
contig_2277	6450	1	N	N	1	both	*	2277
contig_2278	6441	1	N	N	1	both	*	2278
contig_2279	6432	1	N	N	1	both	*	2279
contig_2280	6419	1	N	N	1	both	*	2280
contig_2281	6417	1	N	N	1	both	*	2281
contig_2282	6417	1	N	N	1	both	*	2282
contig_2283	6415	1	N	N	1	both	*	2283
contig_2284	6413	1	N	N	1	both	*	2284
contig_2285	6410	1	N	N	1	both	*	2285
contig_2286	6408	1	N	N	1	both	*	2286
contig_2287	6407	1	N	N	1	both	*	2287
contig_2288	6404	1	N	N	1	both	*	2288
contig_2289	6392	2	N	N	2	both	*	2289
contig_2290	6389	1	N	N	1	both	*	2290
contig_2291	6384	1	N	N	1	both	*	2291
contig_2292	6383	1	N	N	1	both	*	2292
contig_2293	6366	1	N	N	1	both	*	2293
contig_2294	6363	1	N	N	1	both	*	2294
contig_2295	6362	1	N	N	1	both	*	2295
contig_2296	6358	1	N	N	1	both	*	2296
contig_2297	6357	1	N	N	1	both	*	2297
contig_2298	6346	1	N	N	1	both	*	2298
contig_2299	6345	1	N	N	1	both	*	2299
contig_2300	6339	1	N	N	1	both	*	2300
contig_2301	6336	1	N	N	1	both	*	2301
contig_2302	6334	1	N	N	1	both	*	2302
contig_2303	6332	1	N	N	1	both	*	2303
contig_2304	6325	1	N	N	1	both	*	2304
contig_2305	6325	1	N	N	1	both	*	2305
contig_2306	6324	1	N	N	1	both	*	2306
contig_2307	6319	1	N	N	1	both	*	2307
contig_2308	6303	1	N	N	1	both	*	2308
contig_2309	6299	1	N	N	1	both	*	2309
contig_2310	2491	1	N	N	1	both	*	2310
contig_2311	2867	2	N	N	2	both	*	2311
contig_2312	1953	1	N	N	1	both	*	2312
contig_2313	6293	1	N	N	1	both	*	2313
contig_2314	6280	1	N	N	1	both	*	2314
contig_2317	5332	1	N	N	1	both	*	2317
contig_2318	1115	1	N	N	1	both	*	2318
contig_2319	6277	1	N	N	1	both	*	2319
contig_2320	6269	1	N	N	1	both	*	2320
contig_2321	6263	1	N	N	1	both	*	2321
contig_2322	6259	1	N	N	1	both	*	2322
contig_2323	6257	1	N	N	1	both	*	2323
contig_2324	6245	2	N	N	2	both	*	2324
contig_2325	1652	1	N	N	1	both	*	2325
contig_2326	4265	1	N	N	1	both	*	2326
contig_2327	6236	1	N	N	1	both	*	2327
contig_2328	6225	1	N	N	1	both	*	2328
contig_2329	6214	1	N	N	1	both	*	2329
contig_2330	6191	1	N	N	1	both	*	2330
contig_2331	6186	1	N	N	1	both	*	2331
contig_2332	6184	1	N	N	1	both	*	2332
contig_2333	6180	1	N	N	1	both	*	2333
contig_2334	6172	1	N	N	1	both	*	2334
contig_2335	6171	1	N	N	1	both	*	2335
contig_2336	6166	1	N	N	1	both	*	2336
contig_2337	6162	1	N	N	1	both	*	2337
contig_2338	6159	1	N	N	1	both	*	2338
contig_2339	6158	1	N	N	1	both	*	2339
contig_2340	6146	1	N	N	1	both	*	2340
contig_2341	6143	1	N	N	1	both	*	2341
contig_2342	6140	1	N	N	1	both	*	2342
contig_2343	6134	1	N	N	1	both	*	2343
contig_2344	6133	1	N	N	1	both	*	2344
contig_2345	6125	1	N	N	1	both	*	2345
contig_2346	6124	1	N	N	1	both	*	2346
contig_2347	6122	1	N	N	1	both	*	2347
contig_2348	6109	1	N	N	1	both	*	2348
contig_2349	6093	1	N	N	1	both	*	2349
contig_2350	6083	1	N	N	1	both	*	2350
contig_2351	6079	1	N	N	1	both	*	2351
contig_2352	6074	1	N	N	1	both	*	2352
contig_2353	6074	1	N	N	1	both	*	2353
contig_2354	6073	1	N	N	1	both	*	2354
contig_2355	6061	1	N	N	1	both	*	2355
contig_2356	6059	1	N	N	1	both	*	2356
contig_2357	6056	1	N	N	1	both	*	2357
contig_2358	6046	1	N	N	1	both	*	2358
contig_2359	6043	1	N	N	1	both	*	2359
contig_2360	6038	1	N	N	1	both	*	2360
contig_2361	6025	1	N	N	1	both	*	2361
contig_2362	6005	1	N	N	1	both	*	2362
contig_2363	6004	1	N	N	1	both	*	2363
contig_2364	6004	1	N	N	1	both	*	2364
contig_2365	5995	1	N	N	1	both	*	2365
contig_2366	5986	1	N	N	1	both	*	2366
contig_2367	5985	1	N	N	1	both	*	2367
contig_2368	5984	1	N	N	1	both	*	2368
contig_2369	5984	1	N	N	1	both	*	2369
contig_2370	5982	1	N	N	1	both	*	2370
contig_2371	5972	1	N	N	1	both	*	2371
contig_2372	5971	1	N	N	1	both	*	2372
contig_2373	5968	1	N	N	1	both	*	2373
contig_2374	5968	1	N	N	1	both	*	2374
contig_2375	5965	1	N	N	1	both	*	2375
contig_2376	5952	1	N	N	1	both	*	2376
contig_2377	5932	1	N	N	1	both	*	2377
contig_2378	5930	1	N	N	1	both	*	2378
contig_2379	5923	1	N	N	1	both	*	2379
contig_2380	5919	1	N	N	1	both	*	2380
contig_2381	5917	1	N	N	1	both	*	2381
contig_2382	5912	1	N	N	1	both	*	2382
contig_2383	5906	1	N	N	1	both	*	2383
contig_2384	5906	1	N	N	1	both	*	2384
contig_2385	5905	1	N	N	1	both	*	2385
contig_2386	5904	1	N	N	1	both	*	2386
contig_2387	5888	1	N	N	1	both	*	2387
contig_2388	5883	1	N	N	1	both	*	2388
contig_2389	5881	1	N	N	1	both	*	2389
contig_2390	5876	1	N	N	1	both	*	2390
contig_2391	5856	1	N	N	1	both	*	2391
contig_2392	5850	1	N	N	1	both	*	2392
contig_2393	5847	1	N	N	1	both	*	2393
contig_2394	5844	1	N	N	1	both	*	2394
contig_2395	5844	1	N	N	1	both	*	2395
contig_2396	5831	1	N	N	1	both	*	2396
contig_2397	5827	1	N	N	1	both	*	2397
contig_2398	5825	1	N	N	1	both	*	2398
contig_2399	5822	2	N	N	2	both	*	2399
contig_2400	5821	1	N	N	1	both	*	2400
contig_2401	5801	2	N	N	2	both	*	2401
contig_2402	5801	1	N	N	1	both	*	2402
contig_2403	5796	1	N	N	1	both	*	2403
contig_2404	5793	1	N	N	1	both	*	2404
contig_2405	5793	1	N	N	1	both	*	2405
contig_2406	5787	1	N	N	1	both	*	2406
contig_2407	5784	1	N	N	1	both	*	2407
contig_2408	5781	1	N	N	1	both	*	2408
contig_2409	5774	1	N	N	1	both	*	2409
contig_2410	5759	1	N	N	1	both	*	2410
contig_2411	5758	1	N	N	1	both	*	2411
contig_2412	5758	1	N	N	1	both	*	2412
contig_2413	5756	1	N	N	1	both	*	2413
contig_2414	5755	1	N	N	1	both	*	2414
contig_2415	5754	1	N	N	1	both	*	2415
contig_2416	5751	1	N	N	1	both	*	2416
contig_2417	5748	1	N	N	1	both	*	2417
contig_2418	5747	1	N	N	1	both	*	2418
contig_2419	5743	1	N	N	1	both	*	2419
contig_2420	5739	1	N	N	1	both	*	2420
contig_2421	5739	1	N	N	1	both	*	2421
contig_2422	5731	1	N	N	1	both	*	2422
contig_2423	5725	1	N	N	1	both	*	2423
contig_2424	5721	1	N	N	1	both	*	2424
contig_2425	5721	1	N	N	1	both	*	2425
contig_2426	5718	1	N	N	1	both	*	2426
contig_2427	5716	1	N	N	1	both	*	2427
contig_2428	5710	1	N	N	1	both	*	2428
contig_2429	5697	1	N	N	1	both	*	2429
contig_2430	5692	1	N	N	1	both	*	2430
contig_2431	5681	1	N	N	1	both	*	2431
contig_2432	5672	1	N	N	1	both	*	2432
contig_2433	5667	1	N	N	1	both	*	2433
contig_2434	5666	1	N	N	1	both	*	2434
contig_2435	5659	1	N	N	1	both	*	2435
contig_2436	5656	1	N	N	1	both	*	2436
contig_2437	5651	1	N	N	1	both	*	2437
contig_2438	1438	1	N	N	1	both	*	2438
contig_2439	3511	1	N	N	1	both	*	2439
contig_2440	5646	1	N	N	1	both	*	2440
contig_2441	5644	1	N	N	1	both	*	2441
contig_2442	5641	1	N	N	1	both	*	2442
contig_2443	5638	1	N	N	1	both	*	2443
contig_2444	5636	1	N	N	1	both	*	2444
contig_2445	5629	1	N	N	1	both	*	2445
contig_2446	5619	1	N	N	1	both	*	2446
contig_2447	5618	1	N	N	1	both	*	2447
contig_2448	5617	1	N	N	1	both	*	2448
contig_2449	5606	1	N	N	1	both	*	2449
contig_2450	5598	1	N	N	1	both	*	2450
contig_2451	5591	1	N	N	1	both	*	2451
contig_2452	5590	1	N	N	1	both	*	2452
contig_2453	5589	1	N	N	1	both	*	2453
contig_2454	5588	1	N	N	1	both	*	2454
contig_2455	5587	1	N	N	1	both	*	2455
contig_2456	5578	1	N	N	1	both	*	2456
contig_2457	5565	1	N	N	1	both	*	2457
contig_2458	5560	1	N	N	1	both	*	2458
contig_2459	5559	1	N	N	1	both	*	2459
contig_2460	5558	1	N	N	1	both	*	2460
contig_2461	5558	1	N	N	1	both	*	2461
